Brand,Date,Product,Category,City,Price,Quantity,DeliveryTime(min),PaymentMode,Rating,TotalAmount,DeliverySpeed,OrderMonth,OrderWeekday,OrderDay,IsWeekend,RatingCategory
Blinkit,2024-12-18,Biscuits,Bakery,Delhi,198,3,10,Card,3.0,594,Fast,December,Wednesday,18,False,Medium
Zepto,2024-12-19,Coke,Beverages,Hyderabad,112,2,18,Card,2.0,224,Medium,December,Thursday,19,False,Low
Zepto,2024-12-20,Milk,Dairy,Hyderabad,39,2,12,Cod,5.0,78,Fast,December,Friday,20,False,High
Blinkit,2024-12-21,Rice,Grains,Mumbai,187,1,12,Upi,2.0,187,Fast,December,Saturday,21,True,Low
Zepto,2024-12-22,Snacks,Snacks,Mumbai,182,4,17,Cod,3.0,728,Medium,December,Sunday,22,True,Medium
Zepto,2024-12-23,Eggs,Poultry,Bangalore,31,2,18,Cod,5.0,62,Medium,December,Monday,23,False,High
Zepto,2024-12-24,Milk,Dairy,Chennai,236,3,19,Upi,3.0,708,Medium,December,Tuesday,24,False,Medium
Zepto,2024-12-25,Rice,Grains,Delhi,129,5,8,Card,3.0,645,Fast,December,Wednesday,25,False,Medium
Zepto,2024-12-26,Snacks,Snacks,Bangalore,186,5,7,Upi,3.0,930,Fast,December,Thursday,26,False,Medium
Blinkit,2024-12-27,Juice,Beverages,Bangalore,226,5,13,Card,3.0,1130,Fast,December,Friday,27,False,Medium
Zepto,2024-12-28,Juice,Beverages,Mumbai,46,3,19,Cod,4.0,138,Medium,December,Saturday,28,True,High
Blinkit,2024-12-29,Juice,Beverages,Hyderabad,224,4,23,Cod,3.0,896,Slow,December,Sunday,29,True,Medium
Blinkit,2024-12-30,Milk,Dairy,Chennai,200,3,13,Upi,2.0,600,Fast,December,Monday,30,False,Low
Zepto,2024-08-11,Snacks,Snacks,Chennai,155,5,17,Upi,2.0,775,Medium,August,Sunday,11,True,Low
Blinkit,2024-08-12,Biscuits,Bakery,Hyderabad,194,3,18,Cod,3.0,582,Medium,August,Monday,12,False,Medium
Zepto,2024-08-13,Snacks,Snacks,Delhi,204,1,8,Cod,5.0,204,Fast,August,Tuesday,13,False,High
Blinkit,2024-08-14,Eggs,Poultry,Hyderabad,41,3,17,Upi,5.0,123,Medium,August,Wednesday,14,False,High
Zepto,2024-08-15,Bread,Bakery,Bangalore,249,1,16,Upi,5.0,249,Medium,August,Thursday,15,False,High
Zepto,2024-08-16,Biscuits,Bakery,Hyderabad,164,2,16,Card,3.0,328,Medium,August,Friday,16,False,Medium
Zepto,2024-08-17,Rice,Grains,Hyderabad,120,1,18,Cod,3.0,120,Medium,August,Saturday,17,True,Medium
Zepto,2024-08-18,Paneer,Dairy,Mumbai,84,5,14,Cod,3.0,420,Fast,August,Sunday,18,True,Medium
Blinkit,2024-08-19,Paneer,Dairy,Mumbai,49,5,11,Card,3.0,245,Fast,August,Monday,19,False,Medium
Blinkit,2024-08-20,Milk,Dairy,Mumbai,249,3,16,Upi,2.0,747,Medium,August,Tuesday,20,False,Low
Zepto,2024-08-21,Biscuits,Bakery,Delhi,161,4,12,Upi,2.0,644,Fast,August,Wednesday,21,False,Low
Zepto,2024-08-22,Juice,Beverages,Hyderabad,124,1,18,Upi,5.0,124,Medium,August,Thursday,22,False,High
Blinkit,2024-08-23,Rice,Grains,Hyderabad,64,4,20,Card,3.0,256,Medium,August,Friday,23,False,Medium
Zepto,2024-08-24,Atta,Grains,Chennai,163,3,10,Card,3.0,489,Fast,August,Saturday,24,True,Medium
Zepto,2024-08-25,Eggs,Poultry,Mumbai,154,2,10,Card,3.0,308,Fast,August,Sunday,25,True,Medium
Blinkit,2024-08-26,Bread,Bakery,Mumbai,166,2,10,Cod,3.0,332,Fast,August,Monday,26,False,Medium
Blinkit,2024-08-27,Rice,Grains,Mumbai,76,3,14,Card,3.0,228,Fast,August,Tuesday,27,False,Medium
Zepto,2024-08-28,Rice,Grains,Mumbai,240,1,16,Upi,2.0,240,Medium,August,Wednesday,28,False,Low
Zepto,2024-08-29,Atta,Grains,Mumbai,208,5,17,Cod,4.0,1040,Medium,August,Thursday,29,False,High
Blinkit,2024-08-30,Juice,Beverages,Hyderabad,117,1,21,Upi,4.0,117,Slow,August,Friday,30,False,High
Blinkit,2024-08-31,Eggs,Poultry,Bangalore,137,4,11,Cod,2.0,548,Fast,August,Saturday,31,True,Low
Zepto,2024-09-01,Juice,Beverages,Hyderabad,93,1,12,Card,1.0,93,Fast,September,Sunday,1,True,Low
Blinkit,2024-09-02,Biscuits,Bakery,Delhi,160,4,15,Cod,3.0,640,Medium,September,Monday,2,False,Medium
Blinkit,2024-09-03,Snacks,Snacks,Chennai,199,4,13,Upi,1.0,796,Fast,September,Tuesday,3,False,Low
Blinkit,2024-09-04,Bread,Bakery,Mumbai,168,1,23,Upi,5.0,168,Slow,September,Wednesday,4,False,High
Blinkit,2024-09-05,Butter,Dairy,Mumbai,87,1,11,Card,1.0,87,Fast,September,Thursday,5,False,Low
Blinkit,2024-09-06,Eggs,Poultry,Chennai,156,5,14,Upi,4.0,780,Fast,September,Friday,6,False,High
Zepto,2024-09-07,Snacks,Snacks,Bangalore,232,2,15,Upi,5.0,464,Medium,September,Saturday,7,True,High
Blinkit,2024-09-08,Eggs,Poultry,Bangalore,151,1,19,Cod,3.0,151,Medium,September,Sunday,8,True,Medium
Zepto,2024-09-09,Paneer,Dairy,Delhi,110,3,17,Card,2.0,330,Medium,September,Monday,9,False,Low
Blinkit,2024-09-10,Rice,Grains,Bangalore,100,5,23,Card,3.0,500,Slow,September,Tuesday,10,False,Medium
Zepto,2024-09-11,Paneer,Dairy,Mumbai,227,5,13,Card,3.0,1135,Fast,September,Wednesday,11,False,Medium
Blinkit,2024-09-12,Milk,Dairy,Mumbai,154,2,15,Upi,1.0,308,Medium,September,Thursday,12,False,Low
Zepto,2024-09-13,Bread,Bakery,Chennai,83,2,18,Upi,1.0,166,Medium,September,Friday,13,False,Low
Zepto,2024-05-31,Atta,Grains,Mumbai,45,2,11,Cod,5.0,90,Fast,May,Friday,31,False,High
Blinkit,2024-06-01,Atta,Grains,Delhi,216,1,13,Upi,4.0,216,Fast,June,Saturday,1,True,High
Blinkit,2024-06-02,Bread,Bakery,Delhi,199,4,12,Upi,2.0,796,Fast,June,Sunday,2,True,Low
Blinkit,2024-06-03,Paneer,Dairy,Hyderabad,192,5,17,Card,5.0,960,Medium,June,Monday,3,False,High
Blinkit,2024-06-04,Coke,Beverages,Delhi,198,1,17,Upi,4.0,198,Medium,June,Tuesday,4,False,High
Blinkit,2024-06-05,Biscuits,Bakery,Chennai,198,1,22,Upi,3.0,198,Slow,June,Wednesday,5,False,Medium
Blinkit,2024-06-06,Milk,Dairy,Chennai,248,5,12,Upi,1.0,1240,Fast,June,Thursday,6,False,Low
Blinkit,2024-06-07,Biscuits,Bakery,Delhi,198,3,10,Card,3.0,594,Fast,June,Friday,7,False,Medium
Zepto,2024-06-08,Coke,Beverages,Hyderabad,112,2,18,Card,2.0,224,Medium,June,Saturday,8,True,Low
Zepto,2024-06-09,Milk,Dairy,Hyderabad,39,2,12,Cod,5.0,78,Fast,June,Sunday,9,True,High
Blinkit,2024-06-10,Rice,Grains,Mumbai,187,1,12,Upi,2.0,187,Fast,June,Monday,10,False,Low
Zepto,2024-06-11,Snacks,Snacks,Mumbai,182,4,17,Cod,3.0,728,Medium,June,Tuesday,11,False,Medium
Zepto,2024-06-12,Eggs,Poultry,Bangalore,31,2,18,Cod,5.0,62,Medium,June,Wednesday,12,False,High
Zepto,2024-06-13,Milk,Dairy,Chennai,236,3,19,Upi,3.0,708,Medium,June,Thursday,13,False,Medium
Zepto,2024-06-14,Rice,Grains,Delhi,129,5,8,Card,3.0,645,Fast,June,Friday,14,False,Medium
Zepto,2024-06-15,Snacks,Snacks,Bangalore,186,5,7,Upi,3.0,930,Fast,June,Saturday,15,True,Medium
Blinkit,2024-06-16,Juice,Beverages,Bangalore,226,5,13,Card,3.0,1130,Fast,June,Sunday,16,True,Medium
Zepto,2024-06-17,Juice,Beverages,Mumbai,46,3,19,Cod,4.0,138,Medium,June,Monday,17,False,High
Blinkit,2024-06-18,Juice,Beverages,Hyderabad,224,4,23,Cod,3.0,896,Slow,June,Tuesday,18,False,Medium
Blinkit,2024-06-19,Milk,Dairy,Chennai,200,3,13,Upi,2.0,600,Fast,June,Wednesday,19,False,Low
Zepto,2024-06-20,Snacks,Snacks,Chennai,155,5,17,Upi,2.0,775,Medium,June,Thursday,20,False,Low
Blinkit,2024-06-21,Biscuits,Bakery,Hyderabad,194,3,18,Cod,3.0,582,Medium,June,Friday,21,False,Medium
Zepto,2024-06-22,Snacks,Snacks,Delhi,204,1,8,Cod,5.0,204,Fast,June,Saturday,22,True,High
Zepto,2024-06-23,Snacks,Snacks,Chennai,100,3,8,Cod,3.0,300,Fast,June,Sunday,23,True,Medium
Blinkit,2024-06-24,Snacks,Snacks,Delhi,249,1,18,Card,5.0,249,Medium,June,Monday,24,False,High
Zepto,2024-06-25,Bread,Bakery,Mumbai,129,4,10,Upi,3.0,516,Fast,June,Tuesday,25,False,Medium
Zepto,2024-06-26,Eggs,Poultry,Chennai,85,3,14,Upi,1.0,255,Fast,June,Wednesday,26,False,Low
Blinkit,2024-06-27,Milk,Dairy,Delhi,35,1,11,Card,4.0,35,Fast,June,Thursday,27,False,High
Blinkit,2024-06-28,Juice,Beverages,Chennai,223,4,21,Card,3.0,892,Slow,June,Friday,28,False,Medium
Blinkit,2024-06-29,Paneer,Dairy,Bangalore,136,2,11,Upi,4.0,272,Fast,June,Saturday,29,True,High
Zepto,2024-06-30,Coke,Beverages,Mumbai,119,4,14,Upi,1.0,476,Fast,June,Sunday,30,True,Low
Zepto,2024-07-01,Coke,Beverages,Delhi,44,4,15,Upi,3.0,176,Medium,July,Monday,1,False,Medium
Zepto,2024-07-02,Coke,Beverages,Hyderabad,230,1,14,Cod,4.0,230,Fast,July,Tuesday,2,False,High
Blinkit,2024-07-03,Paneer,Dairy,Delhi,35,2,19,Cod,3.0,70,Medium,July,Wednesday,3,False,Medium
Blinkit,2024-07-04,Snacks,Snacks,Chennai,228,1,21,Cod,2.0,228,Slow,July,Thursday,4,False,Low
Zepto,2024-07-05,Eggs,Poultry,Bangalore,100,5,14,Cod,2.0,500,Fast,July,Friday,5,False,Low
Blinkit,2024-07-06,Biscuits,Bakery,Mumbai,47,3,21,Cod,3.0,141,Slow,July,Saturday,6,True,Medium
Blinkit,2024-07-07,Biscuits,Bakery,Bangalore,194,2,16,Card,3.0,388,Medium,July,Sunday,7,True,Medium
Zepto,2024-04-01,Atta,Grains,Mumbai,215,1,8,Card,1.0,215,Fast,April,Monday,1,False,Low
Zepto,2024-04-02,Butter,Dairy,Mumbai,156,4,17,Cod,3.0,624,Medium,April,Tuesday,2,False,Medium
Zepto,2024-04-03,Eggs,Poultry,Delhi,42,5,14,Cod,5.0,210,Fast,April,Wednesday,3,False,High
Zepto,2024-04-04,Milk,Dairy,Delhi,132,5,16,Cod,3.0,660,Medium,April,Thursday,4,False,Medium
Blinkit,2024-04-05,Coke,Beverages,Mumbai,102,4,16,Upi,4.0,408,Medium,April,Friday,5,False,High
Zepto,2024-04-06,Paneer,Dairy,Mumbai,48,3,14,Upi,2.0,144,Fast,April,Saturday,6,True,Low
Blinkit,2024-04-07,Bread,Bakery,Chennai,229,3,12,Upi,5.0,687,Fast,April,Sunday,7,True,High
Blinkit,2024-04-08,Biscuits,Bakery,Delhi,52,2,25,Cod,5.0,104,Slow,April,Monday,8,False,High
Zepto,2024-04-09,Atta,Grains,Mumbai,112,1,18,Upi,3.0,112,Medium,April,Tuesday,9,False,Medium
Blinkit,2024-04-10,Butter,Dairy,Delhi,59,4,14,Cod,2.0,236,Fast,April,Wednesday,10,False,Low
Zepto,2024-04-11,Atta,Grains,Hyderabad,162,2,10,Upi,3.0,324,Fast,April,Thursday,11,False,Medium
Blinkit,2024-04-12,Atta,Grains,Chennai,184,3,18,Cod,1.0,552,Medium,April,Friday,12,False,Low
Zepto,2024-04-13,Bread,Bakery,Mumbai,113,4,11,Cod,3.0,452,Fast,April,Saturday,13,True,Medium
Blinkit,2024-04-14,Paneer,Dairy,Chennai,158,4,12,Upi,3.0,632,Fast,April,Sunday,14,True,Medium
Blinkit,2024-04-15,Eggs,Poultry,Bangalore,189,5,22,Upi,4.0,945,Slow,April,Monday,15,False,High
Zepto,2024-04-16,Juice,Beverages,Chennai,98,5,19,Cod,3.0,490,Medium,April,Tuesday,16,False,Medium
Blinkit,2024-04-17,Paneer,Dairy,Delhi,162,2,13,Card,4.0,324,Fast,April,Wednesday,17,False,High
Zepto,2024-04-18,Paneer,Dairy,Chennai,56,1,20,Cod,4.0,56,Medium,April,Thursday,18,False,High
Blinkit,2024-04-19,Paneer,Dairy,Mumbai,197,3,22,Cod,2.0,591,Slow,April,Friday,19,False,Low
Blinkit,2024-04-20,Snacks,Snacks,Hyderabad,38,4,12,Upi,3.0,152,Fast,April,Saturday,20,True,Medium
Zepto,2024-04-21,Bread,Bakery,Bangalore,91,2,10,Cod,2.0,182,Fast,April,Sunday,21,True,Low
Blinkit,2024-04-22,Paneer,Dairy,Chennai,245,4,19,Cod,3.0,980,Medium,April,Monday,22,False,Medium
Blinkit,2024-04-23,Biscuits,Bakery,Delhi,68,2,21,Cod,3.0,136,Slow,April,Tuesday,23,False,Medium
Blinkit,2024-04-24,Bread,Bakery,Mumbai,194,1,16,Cod,3.0,194,Medium,April,Wednesday,24,False,Medium
Zepto,2024-04-25,Eggs,Poultry,Delhi,216,1,9,Cod,3.0,216,Fast,April,Thursday,25,False,Medium
Zepto,2024-04-26,Atta,Grains,Bangalore,42,1,17,Upi,4.0,42,Medium,April,Friday,26,False,High
Blinkit,2024-04-27,Rice,Grains,Delhi,215,3,21,Upi,5.0,645,Slow,April,Saturday,27,True,High
Blinkit,2024-04-28,Butter,Dairy,Bangalore,64,3,12,Upi,3.0,192,Fast,April,Sunday,28,True,Medium
Zepto,2024-04-29,Juice,Beverages,Bangalore,42,5,15,Cod,5.0,210,Medium,April,Monday,29,False,High
Zepto,2024-04-30,Rice,Grains,Bangalore,198,3,9,Cod,4.0,594,Fast,April,Tuesday,30,False,High
Zepto,2024-05-01,Juice,Beverages,Hyderabad,129,5,12,Card,4.0,645,Fast,May,Wednesday,1,False,High
Blinkit,2024-05-02,Biscuits,Bakery,Mumbai,216,4,12,Upi,3.0,864,Fast,May,Thursday,2,False,Medium
Blinkit,2024-05-03,Bread,Bakery,Chennai,146,3,18,Upi,1.0,438,Medium,May,Friday,3,False,Low
Zepto,2024-05-04,Coke,Beverages,Hyderabad,90,1,19,Upi,3.0,90,Medium,May,Saturday,4,True,Medium
Blinkit,2024-05-05,Milk,Dairy,Chennai,42,3,20,Cod,4.0,126,Medium,May,Sunday,5,True,High
Zepto,2024-05-06,Atta,Grains,Hyderabad,58,5,16,Upi,3.0,290,Medium,May,Monday,6,False,Medium
Zepto,2024-05-07,Juice,Beverages,Mumbai,139,2,12,Card,4.0,278,Fast,May,Tuesday,7,False,High
Blinkit,2024-05-08,Coke,Beverages,Delhi,250,1,12,Card,3.0,250,Fast,May,Wednesday,8,False,Medium
Blinkit,2024-05-09,Snacks,Snacks,Delhi,137,4,18,Upi,1.0,548,Medium,May,Thursday,9,False,Low
Zepto,2024-05-10,Milk,Dairy,Bangalore,83,2,11,Cod,3.0,166,Fast,May,Friday,10,False,Medium
Zepto,2024-05-11,Eggs,Poultry,Chennai,138,1,13,Upi,4.0,138,Fast,May,Saturday,11,True,High
Blinkit,2024-05-12,Juice,Beverages,Hyderabad,56,4,17,Upi,4.0,224,Medium,May,Sunday,12,True,High
Zepto,2024-05-13,Coke,Beverages,Bangalore,67,5,20,Cod,1.0,335,Medium,May,Monday,13,False,Low
Blinkit,2024-05-14,Biscuits,Bakery,Hyderabad,228,2,23,Card,3.0,456,Slow,May,Tuesday,14,False,Medium
Blinkit,2024-05-15,Atta,Grains,Bangalore,45,5,12,Card,2.0,225,Fast,May,Wednesday,15,False,Low
Blinkit,2024-05-16,Rice,Grains,Hyderabad,203,4,14,Cod,2.0,812,Fast,May,Thursday,16,False,Low
Zepto,2024-05-17,Rice,Grains,Chennai,69,1,13,Upi,2.0,69,Fast,May,Friday,17,False,Low
Zepto,2024-05-18,Rice,Grains,Chennai,97,2,10,Upi,3.0,194,Fast,May,Saturday,18,True,Medium
Zepto,2024-05-19,Eggs,Poultry,Chennai,62,2,9,Cod,1.0,124,Fast,May,Sunday,19,True,Low
Blinkit,2024-05-20,Atta,Grains,Hyderabad,199,1,19,Upi,3.0,199,Medium,May,Monday,20,False,Medium
Zepto,2024-05-21,Paneer,Dairy,Bangalore,81,5,7,Card,1.0,405,Fast,May,Tuesday,21,False,Low
Zepto,2024-05-22,Coke,Beverages,Hyderabad,196,5,13,Upi,1.0,980,Fast,May,Wednesday,22,False,Low
Blinkit,2024-05-23,Paneer,Dairy,Hyderabad,179,4,11,Card,1.0,716,Fast,May,Thursday,23,False,Low
Blinkit,2024-05-24,Paneer,Dairy,Mumbai,93,3,21,Upi,5.0,279,Slow,May,Friday,24,False,High
Blinkit,2024-05-25,Paneer,Dairy,Bangalore,37,5,25,Cod,5.0,185,Slow,May,Saturday,25,True,High
Blinkit,2024-05-26,Butter,Dairy,Delhi,43,2,13,Cod,1.0,86,Fast,May,Sunday,26,True,Low
Zepto,2024-05-27,Snacks,Snacks,Mumbai,219,3,15,Card,2.0,657,Medium,May,Monday,27,False,Low
Blinkit,2024-05-28,Biscuits,Bakery,Mumbai,217,2,12,Cod,1.0,434,Fast,May,Tuesday,28,False,Low
Blinkit,2024-05-29,Juice,Beverages,Delhi,63,5,17,Cod,5.0,315,Medium,May,Wednesday,29,False,High
Zepto,2024-05-30,Butter,Dairy,Chennai,46,2,11,Card,5.0,92,Fast,May,Thursday,30,False,High
Blinkit,2024-05-31,Butter,Dairy,Delhi,62,4,14,Card,3.0,248,Fast,May,Friday,31,False,Medium
Blinkit,2024-06-01,Eggs,Poultry,Hyderabad,123,1,10,Cod,5.0,123,Fast,June,Saturday,1,True,High
Zepto,2024-06-02,Juice,Beverages,Mumbai,54,1,13,Card,4.0,54,Fast,June,Sunday,2,True,High
Blinkit,2024-06-03,Bread,Bakery,Bangalore,85,2,12,Cod,5.0,170,Fast,June,Monday,3,False,High
Zepto,2024-06-04,Eggs,Poultry,Bangalore,125,4,16,Upi,2.0,500,Medium,June,Tuesday,4,False,Low
Blinkit,2024-06-05,Paneer,Dairy,Hyderabad,229,2,12,Upi,3.0,458,Fast,June,Wednesday,5,False,Medium
Blinkit,2024-06-06,Milk,Dairy,Chennai,70,2,14,Card,5.0,140,Fast,June,Thursday,6,False,High
Blinkit,2024-06-07,Milk,Dairy,Chennai,141,4,10,Card,5.0,564,Fast,June,Friday,7,False,High
Blinkit,2024-06-08,Biscuits,Bakery,Delhi,135,4,23,Cod,3.0,540,Slow,June,Saturday,8,True,Medium
Blinkit,2024-06-09,Rice,Grains,Hyderabad,149,3,14,Upi,3.0,447,Fast,June,Sunday,9,True,Medium
Zepto,2024-06-10,Milk,Dairy,Bangalore,58,3,20,Cod,4.0,174,Medium,June,Monday,10,False,High
Blinkit,2024-06-11,Atta,Grains,Chennai,227,1,19,Card,3.0,227,Medium,June,Tuesday,11,False,Medium
Blinkit,2024-06-12,Biscuits,Bakery,Chennai,141,3,12,Cod,4.0,423,Fast,June,Wednesday,12,False,High
Zepto,2024-06-13,Biscuits,Bakery,Hyderabad,81,1,19,Upi,5.0,81,Medium,June,Thursday,13,False,High
Blinkit,2024-06-14,Milk,Dairy,Hyderabad,134,1,24,Card,3.0,134,Slow,June,Friday,14,False,Medium
Blinkit,2024-06-15,Milk,Dairy,Mumbai,69,1,24,Cod,5.0,69,Slow,June,Saturday,15,True,High
Blinkit,2024-06-16,Eggs,Poultry,Delhi,183,1,21,Card,4.0,183,Slow,June,Sunday,16,True,High
Blinkit,2024-06-17,Atta,Grains,Mumbai,84,4,25,Upi,3.0,336,Slow,June,Monday,17,False,Medium
Blinkit,2024-06-18,Butter,Dairy,Bangalore,249,3,14,Card,3.0,747,Fast,June,Tuesday,18,False,Medium
Zepto,2024-06-19,Snacks,Snacks,Chennai,229,5,17,Card,2.0,1145,Medium,June,Wednesday,19,False,Low
Blinkit,2024-06-20,Juice,Beverages,Bangalore,44,4,12,Card,4.0,176,Fast,June,Thursday,20,False,High
Blinkit,2024-06-21,Biscuits,Bakery,Delhi,198,3,10,Card,3.0,594,Fast,June,Friday,21,False,Medium
Zepto,2024-06-22,Coke,Beverages,Hyderabad,112,2,18,Card,2.0,224,Medium,June,Saturday,22,True,Low
Zepto,2024-06-23,Milk,Dairy,Hyderabad,39,2,12,Cod,5.0,78,Fast,June,Sunday,23,True,High
Blinkit,2024-06-24,Rice,Grains,Mumbai,187,1,12,Upi,2.0,187,Fast,June,Monday,24,False,Low
Zepto,2024-06-25,Snacks,Snacks,Mumbai,182,4,17,Cod,3.0,728,Medium,June,Tuesday,25,False,Medium
Zepto,2024-06-26,Eggs,Poultry,Bangalore,31,2,18,Cod,5.0,62,Medium,June,Wednesday,26,False,High
Zepto,2024-06-27,Milk,Dairy,Chennai,236,3,19,Upi,3.0,708,Medium,June,Thursday,27,False,Medium
Zepto,2024-06-28,Rice,Grains,Delhi,129,5,8,Card,3.0,645,Fast,June,Friday,28,False,Medium
Zepto,2024-06-29,Snacks,Snacks,Bangalore,186,5,7,Upi,3.0,930,Fast,June,Saturday,29,True,Medium
Blinkit,2024-06-30,Juice,Beverages,Bangalore,226,5,13,Card,3.0,1130,Fast,June,Sunday,30,True,Medium
Zepto,2024-07-01,Juice,Beverages,Mumbai,46,3,19,Cod,4.0,138,Medium,July,Monday,1,False,High
Blinkit,2024-07-02,Juice,Beverages,Hyderabad,224,4,23,Cod,3.0,896,Slow,July,Tuesday,2,False,Medium
Blinkit,2024-07-03,Milk,Dairy,Chennai,200,3,13,Upi,2.0,600,Fast,July,Wednesday,3,False,Low
Zepto,2024-07-04,Snacks,Snacks,Chennai,155,5,17,Upi,2.0,775,Medium,July,Thursday,4,False,Low
Blinkit,2024-07-05,Biscuits,Bakery,Hyderabad,194,3,18,Cod,3.0,582,Medium,July,Friday,5,False,Medium
Zepto,2024-07-06,Snacks,Snacks,Delhi,204,1,8,Cod,5.0,204,Fast,July,Saturday,6,True,High
Blinkit,2024-07-07,Bread,Bakery,Chennai,150,2,15,Upi,3.0,300,Medium,July,Sunday,7,True,Medium
Zepto,2024-07-08,Snacks,Snacks,Bangalore,97,1,18,Cod,1.0,97,Medium,July,Monday,8,False,Low
Blinkit,2024-07-09,Bread,Bakery,Mumbai,215,1,19,Card,1.0,215,Medium,July,Tuesday,9,False,Low
Blinkit,2024-07-10,Rice,Grains,Chennai,174,1,14,Upi,1.0,174,Fast,July,Wednesday,10,False,Low
Blinkit,2024-07-11,Coke,Beverages,Delhi,143,5,16,Card,2.0,715,Medium,July,Thursday,11,False,Low
Zepto,2024-07-12,Eggs,Poultry,Chennai,124,4,20,Cod,1.0,496,Medium,July,Friday,12,False,Low
Blinkit,2024-07-13,Rice,Grains,Chennai,96,5,15,Upi,3.0,480,Medium,July,Saturday,13,True,Medium
Blinkit,2024-07-14,Paneer,Dairy,Delhi,207,3,17,Cod,3.0,621,Medium,July,Sunday,14,True,Medium
Blinkit,2024-07-15,Biscuits,Bakery,Mumbai,241,1,18,Upi,1.0,241,Medium,July,Monday,15,False,Low
Blinkit,2024-07-16,Butter,Dairy,Hyderabad,213,1,23,Card,1.0,213,Slow,July,Tuesday,16,False,Low
Blinkit,2024-07-17,Biscuits,Bakery,Chennai,218,3,11,Cod,5.0,654,Fast,July,Wednesday,17,False,High
Blinkit,2024-07-18,Juice,Beverages,Delhi,69,5,20,Card,1.0,345,Medium,July,Thursday,18,False,Low
Zepto,2024-07-19,Atta,Grains,Hyderabad,206,1,12,Upi,3.0,206,Fast,July,Friday,19,False,Medium
Blinkit,2024-07-20,Paneer,Dairy,Bangalore,45,1,18,Upi,1.0,45,Medium,July,Saturday,20,True,Low
Zepto,2024-07-21,Milk,Dairy,Chennai,61,2,19,Cod,1.0,122,Medium,July,Sunday,21,True,Low
Blinkit,2024-07-22,Snacks,Snacks,Hyderabad,161,3,22,Upi,3.0,483,Slow,July,Monday,22,False,Medium
Blinkit,2024-07-23,Eggs,Poultry,Chennai,93,2,18,Cod,2.0,186,Medium,July,Tuesday,23,False,Low
Blinkit,2024-07-24,Milk,Dairy,Hyderabad,100,4,25,Cod,4.0,400,Slow,July,Wednesday,24,False,High
Blinkit,2024-07-25,Eggs,Poultry,Hyderabad,154,1,16,Upi,3.0,154,Medium,July,Thursday,25,False,Medium
Zepto,2024-07-26,Coke,Beverages,Delhi,91,5,12,Cod,2.0,455,Fast,July,Friday,26,False,Low
Zepto,2024-04-01,Milk,Dairy,Chennai,44,2,12,Upi,1.0,88,Fast,April,Monday,1,False,Low
Zepto,2024-04-02,Coke,Beverages,Hyderabad,40,3,11,Cod,3.0,120,Fast,April,Tuesday,2,False,Medium
Blinkit,2024-04-03,Butter,Dairy,Mumbai,117,5,22,Card,1.0,585,Slow,April,Wednesday,3,False,Low
Zepto,2024-04-04,Milk,Dairy,Bangalore,151,4,14,Cod,5.0,604,Fast,April,Thursday,4,False,High
Blinkit,2024-04-05,Eggs,Poultry,Mumbai,158,3,16,Upi,3.0,474,Medium,April,Friday,5,False,Medium
Blinkit,2024-04-06,Rice,Grains,Chennai,208,3,18,Cod,3.0,624,Medium,April,Saturday,6,True,Medium
Zepto,2024-04-07,Milk,Dairy,Bangalore,56,1,15,Card,3.0,56,Medium,April,Sunday,7,True,Medium
Zepto,2024-04-08,Snacks,Snacks,Chennai,100,3,8,Cod,3.0,300,Fast,April,Monday,8,False,Medium
Blinkit,2024-04-09,Snacks,Snacks,Delhi,249,1,18,Card,5.0,249,Medium,April,Tuesday,9,False,High
Zepto,2024-04-10,Bread,Bakery,Mumbai,129,4,10,Upi,3.0,516,Fast,April,Wednesday,10,False,Medium
Zepto,2024-04-11,Eggs,Poultry,Chennai,85,3,14,Upi,1.0,255,Fast,April,Thursday,11,False,Low
Blinkit,2024-04-12,Milk,Dairy,Delhi,35,1,11,Card,4.0,35,Fast,April,Friday,12,False,High
Blinkit,2024-04-13,Juice,Beverages,Chennai,223,4,21,Card,3.0,892,Slow,April,Saturday,13,True,Medium
Blinkit,2024-04-14,Paneer,Dairy,Bangalore,136,2,11,Upi,4.0,272,Fast,April,Sunday,14,True,High
Zepto,2024-04-15,Coke,Beverages,Mumbai,119,4,14,Upi,1.0,476,Fast,April,Monday,15,False,Low
Zepto,2024-04-16,Coke,Beverages,Delhi,44,4,15,Upi,3.0,176,Medium,April,Tuesday,16,False,Medium
Zepto,2024-04-17,Coke,Beverages,Hyderabad,230,1,14,Cod,4.0,230,Fast,April,Wednesday,17,False,High
Blinkit,2024-04-18,Paneer,Dairy,Delhi,35,2,19,Cod,3.0,70,Medium,April,Thursday,18,False,Medium
Blinkit,2024-04-19,Snacks,Snacks,Chennai,228,1,21,Cod,2.0,228,Slow,April,Friday,19,False,Low
Zepto,2024-04-20,Eggs,Poultry,Bangalore,100,5,14,Cod,2.0,500,Fast,April,Saturday,20,True,Low
Blinkit,2024-04-21,Biscuits,Bakery,Mumbai,47,3,21,Cod,3.0,141,Slow,April,Sunday,21,True,Medium
Blinkit,2024-04-22,Biscuits,Bakery,Bangalore,194,2,16,Card,3.0,388,Medium,April,Monday,22,False,Medium
Zepto,2024-04-23,Atta,Grains,Mumbai,215,1,8,Card,1.0,215,Fast,April,Tuesday,23,False,Low
